ppn	spkr	id	var	dur	f	pool	list	def	s	o1	o2	o3	o4	cor	r	rt	i
YRBOF	33	6	2	493	6_33_2.wav	1	1	16	f	85	3	110	16	1	4	808	88
YRBOF	45	12	2	589	12_45_2.wav	3	2	15	m	127	15	155	26	1	2	2831	89
YRBOF	5	12	1	745	12_5_1.wav	3	2	25	m	178	167	25	117	1	3	852	90
YRBOF	31	7	1	780	7_31_1.wav	3	3	41	m	107	41	167	180	1	2	1532	91
YRBOF	15	9	4	606	9_15_4.wav	2	2	5	m	56	147	98	5	1	4	1663	92
YRBOF	58	7	1	635	7_58_1.wav	3	1	8	m	171	8	170	59	0	1	1682	93
YRBOF	53	7	1	550	7_53_1.wav	3	2	12	m	93	13	85	12	0	2	762	94
YRBOF	39	4	2	715	4_39_2.wav	3	1	36	f	36	128	129	163	1	1	740	95
YRBOF	59	7	2	820	7_59_2.wav	3	2	14	m	171	14	159	79	1	2	1717	96
YRBOF	53	11	1	597	11_53_1.wav	1	2	12	m	2	57	12	11	1	3	1024	97
YRBOF	14	7	1	700	7_14_1.wav	3	3	41	m	41	2	58	138	0	2	2508	98
YRBOF	43	9	3	500	9_43_3.wav	2	1	27	m	27	126	33	158	1	1	1575	99
YRBOF	25	2	2	632	2_25_2.wav	1	2	35	f	129	122	35	70	1	3	861	100
YRBOF	38	11	2	656	11_38_2.wav	1	3	41	m	102	50	32	41	1	4	1364	101
YRBOF	59	1	1	710	1_59_1.wav	2	2	14	f	14	5	26	94	1	1	1465	102
YRBOF	60	3	1	540	3_60_1.wav	3	2	28	f	28	9	50	38	1	1	759	103
YRBOF	39	2	3	580	2_39_3.wav	1	1	36	f	36	52	9	114	1	1	590	104
YRBOF	32	5	1	725	5_32_1.wav	2	3	41	f	41	17	126	144	1	1	1202	105
YRBOF	12	1	2	560	1_12_2.wav	2	1	1	f	1	71	85	109	1	1	1292	106
YRBOF	27	12	1	600	12_27_1.wav	3	3	41	m	139	41	114	30	1	2	2211	107
YRBOF	22	10	1	720	10_22_1.wav	1	3	41	m	41	75	82	150	1	1	1765	108
YRBOF	33	9	1	500	9_33_1.wav	2	1	16	m	16	67	148	107	1	1	824	109
YRBOF	46	12	1	629	12_46_1.wav	3	1	24	m	24	64	33	14	1	1	940	110
YRBOF	28	5	1	750	5_28_1.wav	2	3	41	f	132	143	81	41	1	4	1228	111
YRBOF	22	12	2	665	12_22_2.wav	3	3	41	m	138	173	85	41	1	4	2294	112
YRBOF	2	9	1	543	9_2_1.wav	2	2	26	m	159	26	166	72	1	2	1006	113
YRBOF	38	9	1	657	9_38_1.wav	2	3	41	m	41	127	88	82	1	1	1554	114
YRBOF	6	2	1	839	2_6_1.wav	1	2	4	f	4	46	135	176	1	1	784	115
YRBOF	22	5	3	725	5_22_3.wav	2	3	41	f	77	93	170	41	1	4	1824	116
YRBOF	51	10	1	810	10_51_1.wav	1	3	41	m	101	41	109	108	1	2	3772	117
YRBOF	17	12	2	660	12_17_2.wav	3	1	39	m	8	39	36	158	1	2	2073	118
YRBOF	21	3	2	780	3_21_2.wav	3	3	41	f	41	113	175	26	1	1	2107	119
YRBOF	42	6	3	619	6_42_3.wav	1	1	38	f	107	157	38	72	1	3	1539	120
YRBOF	47	6	1	573	6_47_1.wav	1	2	9	f	138	9	131	25	1	2	2244	121
YRBOF	16	4	1	800	4_16_1.wav	3	3	41	f	129	25	41	95	1	3	1998	122
YRBOF	34	12	1	1085	12_34_1.wav	3	3	41	m	58	7	142	41	1	4	1366	123
YRBOF	20	7	2	840	7_20_2.wav	3	1	11	m	13	11	18	119	1	2	1214	124
YRBOF	55	5	2	670	5_55_2.wav	2	3	41	f	41	130	6	175	0	3	1152	125
YRBOF	6	4	3	795	4_6_3.wav	3	2	4	f	4	13	128	58	1	1	2923	126
YRBOF	59	11	1	544	11_59_1.wav	1	2	14	m	14	124	123	60	1	1	771	127
YRBOF	58	11	2	550	11_58_2.wav	1	1	8	m	80	8	148	92	0	3	3895	128
YRBOF	56	12	1	585	12_56_1.wav	3	2	3	m	141	99	57	3	1	4	2393	129
YRBOF	39	5	2	812	5_39_2.wav	2	1	36	f	71	36	51	143	1	2	1042	130
YRBOF	43	3	3	715	3_43_3.wav	3	1	27	f	140	49	27	141	1	3	1284	131
YRBOF	49	6	2	542	6_49_2.wav	1	3	41	f	142	51	54	41	1	4	2571	132
YRBOF	13	5	4	860	5_13_4.wav	2	2	30	f	30	172	107	72	1	1	885	133
YRBOF	10	12	2	567	12_10_2.wav	3	1	21	m	106	58	21	157	1	3	2361	134
YRBOF	7	4	2	710	4_7_2.wav	3	1	20	f	20	77	102	87	1	1	799	135
YRBOF	8	2	3	637	2_8_3.wav	1	2	6	f	6	102	53	149	1	1	732	136
YRBOF	18	6	3	622	6_18_3.wav	1	2	7	f	46	44	110	7	1	4	1854	137
YRBOF	52	2	1	592	2_52_1.wav	1	3	41	f	134	41	1	32	1	2	3677	138
YRBOF	37	4	1	920	4_37_1.wav	3	1	22	f	22	19	86	28	1	1	663	139
YRBOF	3	6	1	441	6_3_1.wav	1	3	41	f	41	119	73	43	1	1	1363	140
YRBOF	11	12	3	788	12_11_3.wav	3	3	41	m	142	41	174	145	1	2	1964	141
YRBOF	48	7	3	820	7_48_3.wav	3	1	2	m	116	9	2	8	1	3	1212	142
YRBOF	3	1	3	550	1_3_3.wav	2	3	41	f	41	128	79	155	1	1	908	143
YRBOF	35	11	1	568	11_35_1.wav	1	2	17	m	158	42	33	17	0	3	1942	144
YRBOF	20	1	4	980	1_20_4.wav	2	1	11	f	11	76	166	4	1	1	838	145
YRBOF	26	6	1	738	6_26_1.wav	1	1	40	f	67	81	40	161	1	3	1605	146
YRBOF	24	2	3	668	2_24_3.wav	1	1	33	f	167	138	33	82	1	3	1138	147
YRBOF	18	5	3	703	5_18_3.wav	2	2	7	f	7	170	79	118	1	1	604	148
YRBOF	42	5	1	680	5_42_1.wav	2	1	38	f	38	175	82	73	1	1	539	149
YRBOF	15	7	1	920	7_15_1.wav	3	2	5	m	168	5	126	40	1	2	3288	150
YRBOF	21	6	2	622	6_21_2.wav	1	3	41	f	155	100	144	41	1	4	2705	151
YRBOF	58	1	1	500	1_58_1.wav	2	1	8	f	22	8	48	103	0	1	1263	152
YRBOF	23	3	2	845	3_23_2.wav	3	3	41	f	41	180	82	122	1	1	2019	153
YRBOF	1	9	1	644	9_1_1.wav	2	3	41	m	41	178	167	146	1	1	1417	154
YRBOF	32	2	1	581	2_32_1.wav	1	3	41	f	41	68	18	135	1	1	1888	155
YRBOF	4	2	1	586	2_4_1.wav	1	2	32	f	32	49	139	89	1	1	788	156
YRBOF	6	9	2	617	9_6_2.wav	2	2	4	m	4	179	42	9	1	1	996	157
YRBOF	56	10	2	535	10_56_2.wav	1	2	3	m	3	112	153	74	1	1	1242	158
YRBOF	10	10	3	573	10_10_3.wav	1	1	21	m	20	53	73	21	1	4	1880	159
YRBOF	41	4	1	720	4_41_1.wav	3	3	41	f	41	66	108	75	1	1	3043	160
YRBOF	26	5	1	821	5_26_1.wav	2	1	40	f	80	40	145	174	1	2	776	161
YRBOF	35	7	2	835	7_35_2.wav	3	2	17	m	24	114	17	76	1	3	1760	162
YRBOF	25	9	2	562	9_25_2.wav	2	2	35	m	35	26	137	155	1	1	715	163
YRBOF	9	4	3	720	4_9_3.wav	3	2	37	f	145	93	33	37	1	4	2424	164
YRBOF	26	3	2	900	3_26_2.wav	3	1	40	f	40	41	114	119	1	1	1355	165
YRBOF	14	11	2	553	11_14_2.wav	1	3	41	m	111	67	59	41	1	4	2314	166
YRBOF	44	6	3	586	6_44_3.wav	1	3	41	f	19	41	121	162	1	2	3070	167
YRBOF	21	1	1	710	1_21_1.wav	2	3	41	f	113	75	41	139	1	3	2496	168
YRBOF	34	10	1	684	10_34_1.wav	1	3	41	m	61	141	41	24	1	3	2190	169
YRBOF	27	10	2	660	10_27_2.wav	1	3	41	m	104	96	168	41	1	4	2126	170
YRBOF	44	3	1	715	3_44_1.wav	3	3	41	f	153	131	41	96	1	3	2198	171
YRBOF	5	1	2	910	1_5_2.wav	2	2	25	f	25	164	44	22	1	1	1576	172
YRBOF	40	11	3	500	11_40_3.wav	1	1	34	m	34	163	80	78	0	1	1447	173
YRBOF	2	10	2	720	10_2_2.wav	1	2	26	m	69	177	26	109	1	3	2140	174
YRBOF	57	10	3	561	10_57_3.wav	1	2	10	m	129	146	10	127	1	3	2973	175
YRBOF	23	6	2	449	6_23_2.wav	1	3	41	f	127	41	79	61	1	2	1623	176
YRBOF	60	5	1	625	5_60_1.wav	2	2	28	f	28	93	66	42	1	1	824	177
YRBOF	2	12	3	746	12_2_3.wav	3	2	26	m	67	26	171	138	1	2	1102	178
YRBOF	13	6	3	491	6_13_3.wav	1	2	30	f	47	30	78	101	1	2	1321	179
YRBOF	1	4	3	770	4_1_3.wav	3	3	41	f	44	154	41	127	1	3	2649	180
JEDRV	20	11	1	661	11_20_1.wav	1	1	11	m	47	68	126	11	1	4	2530	1
JEDRV	34	5	1	780	5_34_1.wav	2	3	41	f	68	166	41	67	1	3	2104	2
JEDRV	29	12	1	579	12_29_1.wav	3	1	13	m	140	13	49	56	1	2	1617	3
JEDRV	42	3	3	775	3_42_3.wav	3	1	38	f	38	116	65	49	1	1	1056	4
JEDRV	49	3	1	475	3_49_1.wav	3	3	41	f	106	105	114	41	1	4	2266	5
JEDRV	30	4	3	590	4_30_3.wav	3	1	18	f	50	126	80	18	1	4	2125	6
JEDRV	48	1	1	695	1_48_1.wav	2	1	2	f	101	2	103	100	1	2	890	7
JEDRV	45	5	1	720	5_45_1.wav	2	2	15	f	154	15	87	114	1	2	1532	8
JEDRV	30	2	3	419	2_30_3.wav	1	1	18	f	97	58	26	18	1	4	1839	9
JEDRV	24	4	2	935	4_24_2.wav	3	1	33	f	33	44	178	107	1	1	984	10
JEDRV	53	5	1	710	5_53_1.wav	2	2	12	f	54	147	12	63	1	3	1503	11
JEDRV	33	3	2	845	3_33_2.wav	3	1	16	f	53	16	81	90	1	2	3309	12
JEDRV	50	6	1	548	6_50_1.wav	1	1	31	f	30	14	90	31	1	4	1803	13
JEDRV	31	11	2	689	11_31_2.wav	1	3	41	m	166	41	123	55	0	2	2002	14
JEDRV	30	9	2	373	9_30_2.wav	2	1	18	m	150	78	48	18	0	4	2065	15
JEDRV	12	10	1	517	10_12_1.wav	1	1	1	m	108	166	109	1	1	4	1639	16
JEDRV	52	4	3	885	4_52_3.wav	3	3	41	f	41	46	113	14	1	1	1277	17
JEDRV	4	4	3	705	4_4_3.wav	3	2	32	f	32	83	9	91	1	1	854	18
JEDRV	27	1	2	710	1_27_2.wav	2	3	41	f	109	107	52	41	1	4	2276	19
JEDRV	8	9	4	667	9_8_4.wav	2	2	6	m	6	25	111	117	1	1	1142	20
JEDRV	36	7	1	725	7_36_1.wav	3	1	23	m	105	23	72	174	1	2	1725	21
JEDRV	19	3	1	837	3_19_1.wav	3	2	29	f	29	39	40	119	0	1	1028	22
JEDRV	50	5	3	710	5_50_3.wav	2	1	31	f	45	43	70	31	1	4	1303	23
JEDRV	9	5	1	725	5_9_1.wav	2	2	37	f	37	52	68	154	1	1	1251	24
JEDRV	54	7	2	735	7_54_2.wav	3	2	19	m	126	19	28	32	1	2	2874	25
JEDRV	56	9	3	519	9_56_3.wav	2	2	3	m	3	78	119	98	1	1	3021	26
JEDRV	5	10	2	577	10_5_2.wav	1	2	25	m	126	25	141	106	1	2	1688	27
JEDRV	29	1	4	690	1_29_4.wav	2	1	13	f	13	162	64	173	1	1	2131	28
JEDRV	11	10	2	568	10_11_2.wav	1	3	41	m	78	41	14	118	1	2	2044	29
JEDRV	7	2	3	793	2_7_3.wav	1	1	20	f	83	122	36	20	0	4	1087	30
JEDRV	32	4	3	690	4_32_3.wav	3	3	41	f	77	95	41	57	1	3	3258	31
JEDRV	37	9	1	624	9_37_1.wav	2	1	22	m	22	136	42	78	1	1	3208	32
JEDRV	35	1	3	720	1_35_3.wav	2	2	17	f	179	17	133	24	1	2	3709	33
JEDRV	40	7	3	725	7_40_3.wav	3	1	34	m	12	34	6	53	1	2	1571	34
JEDRV	55	11	3	437	11_55_3.wav	1	3	41	m	52	118	41	64	1	3	3760	35
JEDRV	44	1	4	675	1_44_4.wav	2	3	41	f	41	63	119	155	1	1	4465	36
JEDRV	37	2	1	613	2_37_1.wav	1	1	22	f	141	22	84	32	1	2	1585	37
JEDRV	7	1	4	685	1_7_4.wav	2	1	20	f	20	54	75	146	1	1	2280	38
JEDRV	13	3	2	595	3_13_2.wav	3	2	30	f	66	115	122	30	1	4	2536	39
JEDRV	4	9	3	527	9_4_3.wav	2	2	32	m	144	32	92	136	1	2	1183	40
JEDRV	48	11	1	550	11_48_1.wav	1	1	2	m	171	14	68	2	1	4	2001	41
JEDRV	46	10	3	452	10_46_3.wav	1	1	24	m	87	24	157	51	1	2	1626	42
JEDRV	24	1	3	725	1_24_3.wav	2	1	33	f	70	33	171	50	1	2	1012	43
JEDRV	54	11	2	500	11_54_2.wav	1	2	19	m	19	157	43	20	0	1	976	44
JEDRV	28	7	3	680	7_28_3.wav	3	3	41	m	172	136	122	41	1	4	1866	45
JEDRV	41	2	2	563	2_41_2.wav	1	3	41	f	39	96	41	120	0	1	5452	46
JEDRV	29	10	3	765	10_29_3.wav	1	1	13	m	85	13	151	63	0	2	1366	47
JEDRV	55	7	1	660	7_55_1.wav	3	3	41	m	130	102	41	30	0	3	1930	48
JEDRV	57	1	1	625	1_57_1.wav	2	2	10	f	10	77	46	36	1	1	1619	49
JEDRV	52	5	3	720	5_52_3.wav	2	3	41	f	41	2	178	169	1	1	2220	50
JEDRV	23	9	4	527	9_23_4.wav	2	3	41	m	146	114	41	52	0	3	2358	51
JEDRV	16	5	2	685	5_16_2.wav	2	3	41	f	94	117	41	167	1	3	2169	52
JEDRV	47	3	3	790	3_47_3.wav	3	2	9	f	9	84	55	143	1	1	1102	53
JEDRV	18	3	3	717	3_18_3.wav	3	2	7	f	154	145	7	111	1	3	1526	54
JEDRV	15	11	1	583	11_15_1.wav	1	2	5	m	120	84	66	5	1	4	2467	55
JEDRV	51	5	2	940	5_51_2.wav	2	3	41	f	61	41	135	92	1	2	1558	56
JEDRV	43	6	3	500	6_43_3.wav	1	1	27	f	27	125	62	178	1	1	3029	57
JEDRV	9	2	2	631	2_9_2.wav	1	2	37	f	179	37	117	164	0	2	2891	58
JEDRV	41	5	1	940	5_41_1.wav	2	3	41	f	124	41	63	149	1	2	3222	59
JEDRV	17	1	3	660	1_17_3.wav	2	1	39	f	108	171	112	39	1	4	1678	60
JEDRV	51	12	3	649	12_51_3.wav	3	3	41	m	41	44	135	10	1	1	1231	61
JEDRV	1	2	1	568	2_1_1.wav	1	3	41	f	146	41	46	162	1	2	2822	62
JEDRV	10	9	4	500	9_10_4.wav	2	1	21	m	21	148	24	169	0	1	1575	63
JEDRV	14	1	2	670	1_14_2.wav	2	3	41	f	100	156	165	41	0	4	4355	64
JEDRV	50	3	1	740	3_50_1.wav	3	1	31	f	31	99	84	68	1	1	1430	65
JEDRV	46	1	1	660	1_46_1.wav	2	1	24	f	15	24	82	44	1	2	1677	66
JEDRV	45	10	2	499	10_45_2.wav	1	2	15	m	92	163	174	15	1	4	1966	67
JEDRV	28	11	2	609	11_28_2.wav	1	3	41	m	72	102	68	41	1	4	2297	68
JEDRV	3	3	2	550	3_3_2.wav	3	3	41	f	75	176	41	60	1	3	1840	69
JEDRV	31	5	2	830	5_31_2.wav	2	3	41	f	162	46	41	12	1	3	1974	70
JEDRV	16	2	3	585	2_16_3.wav	1	3	41	f	41	1	86	122	1	1	1938	71
JEDRV	36	1	3	680	1_36_3.wav	2	1	23	f	23	107	56	161	1	1	1049	72
JEDRV	12	12	1	586	12_12_1.wav	3	1	1	m	1	90	86	116	1	1	1695	73
JEDRV	19	5	1	790	5_19_1.wav	2	2	29	f	68	160	84	29	1	4	1133	74
JEDRV	19	6	1	693	6_19_1.wav	1	2	29	f	29	24	134	26	1	1	1830	75
JEDRV	17	10	2	693	10_17_2.wav	1	1	39	m	66	32	33	39	0	2	1744	76
JEDRV	25	4	2	910	4_25_2.wav	3	2	35	f	126	35	115	179	1	2	1358	77
JEDRV	11	9	2	622	9_11_2.wav	2	3	41	m	105	41	101	163	1	2	1839	78
JEDRV	36	11	2	511	11_36_2.wav	1	1	23	m	136	165	4	23	1	4	1862	79
JEDRV	8	4	1	1100	4_8_1.wav	3	2	6	f	6	178	106	13	1	1	825	80
JEDRV	57	12	3	554	12_57_3.wav	3	2	10	m	7	171	167	10	1	4	1045	81
JEDRV	49	9	4	500	9_49_4.wav	2	3	41	m	93	8	41	48	1	3	2871	82
JEDRV	47	1	3	665	1_47_3.wav	2	2	9	f	89	93	38	9	1	4	1065	83
JEDRV	38	7	1	622	7_38_1.wav	3	3	41	m	41	91	44	47	1	1	2356	84
JEDRV	40	9	2	500	9_40_2.wav	2	1	34	m	63	74	130	34	0	4	1177	85
JEDRV	54	1	4	700	1_54_4.wav	2	2	19	f	99	69	115	19	1	4	1642	86
JEDRV	60	6	1	433	6_60_1.wav	1	2	28	f	28	175	60	105	1	1	1107	87
JEDRV	33	6	2	493	6_33_2.wav	1	1	16	f	85	3	110	16	1	4	1020	88
JEDRV	45	12	2	589	12_45_2.wav	3	2	15	m	127	15	155	26	1	2	3048	89
JEDRV	5	12	1	745	12_5_1.wav	3	2	25	m	178	167	25	117	1	3	1072	90
JEDRV	31	7	1	780	7_31_1.wav	3	3	41	m	107	41	167	180	1	2	1722	91
JEDRV	15	9	4	606	9_15_4.wav	2	2	5	m	56	147	98	5	1	4	1928	92
JEDRV	58	7	1	635	7_58_1.wav	3	1	8	m	171	8	170	59	1	1	1905	93
JEDRV	53	7	1	550	7_53_1.wav	3	2	12	m	93	13	85	12	0	2	996	94
JEDRV	39	4	2	715	4_39_2.wav	3	1	36	f	36	128	129	163	0	1	942	95
JEDRV	59	7	2	820	7_59_2.wav	3	2	14	m	171	14	159	79	1	2	1898	96
JEDRV	53	11	1	597	11_53_1.wav	1	2	12	m	2	57	12	11	1	3	1249	97
JEDRV	14	7	1	700	7_14_1.wav	3	3	41	m	41	2	58	138	0	2	2760	98
JEDRV	43	9	3	500	9_43_3.wav	2	1	27	m	27	126	33	158	1	1	1765	99
JEDRV	25	2	2	632	2_25_2.wav	1	2	35	f	129	122	35	70	1	3	1086	100
JEDRV	38	11	2	656	11_38_2.wav	1	3	41	m	102	50	32	41	1	4	1598	101
JEDRV	59	1	1	710	1_59_1.wav	2	2	14	f	14	5	26	94	0	1	1673	102
JEDRV	60	3	1	540	3_60_1.wav	3	2	28	f	28	9	50	38	1	1	1038	103
JEDRV	39	2	3	580	2_39_3.wav	1	1	36	f	36	52	9	114	1	1	788	104
JEDRV	32	5	1	725	5_32_1.wav	2	3	41	f	41	17	126	144	1	1	1430	105
JEDRV	12	1	2	560	1_12_2.wav	2	1	1	f	1	71	85	109	1	1	1503	106
JEDRV	27	12	1	600	12_27_1.wav	3	3	41	m	139	41	114	30	1	2	2504	107
JEDRV	22	10	1	720	10_22_1.wav	1	3	41	m	41	75	82	150	1	1	1998	108
JEDRV	33	9	1	500	9_33_1.wav	2	1	16	m	16	67	148	107	1	1	1066	109
JEDRV	46	12	1	629	12_46_1.wav	3	1	24	m	24	64	33	14	1	1	1188	110
JEDRV	28	5	1	750	5_28_1.wav	2	3	41	f	132	143	81	41	1	4	1463	111
JEDRV	22	12	2	665	12_22_2.wav	3	3	41	m	138	173	85	41	1	4	2511	112
JEDRV	2	9	1	543	9_2_1.wav	2	2	26	m	159	26	166	72	1	2	1289	113
JEDRV	38	9	1	657	9_38_1.wav	2	3	41	m	41	127	88	82	1	1	1779	114
JEDRV	6	2	1	839	2_6_1.wav	1	2	4	f	4	46	135	176	0	1	1030	115
JEDRV	22	5	3	725	5_22_3.wav	2	3	41	f	77	93	170	41	1	4	2040	116
JEDRV	51	10	1	810	10_51_1.wav	1	3	41	m	101	41	109	108	1	2	4021	117
JEDRV	17	12	2	660	12_17_2.wav	3	1	39	m	8	39	36	158	1	2	2278	118
JEDRV	21	3	2	780	3_21_2.wav	3	3	41	f	41	113	175	26	1	1	2347	119
JEDRV	42	6	3	619	6_42_3.wav	1	1	38	f	107	157	38	72	1	3	1814	120
JEDRV	47	6	1	573	6_47_1.wav	1	2	9	f	138	9	131	25	1	2	2473	121
JEDRV	16	4	1	800	4_16_1.wav	3	3	41	f	129	25	41	95	1	3	2242	122
JEDRV	34	12	1	1085	12_34_1.wav	3	3	41	m	58	7	142	41	1	4	1641	123
JEDRV	20	7	2	840	7_20_2.wav	3	1	11	m	13	11	18	119	0	2	1424	124
JEDRV	55	5	2	670	5_55_2.wav	2	3	41	f	41	130	6	175	0	3	1423	125
JEDRV	6	4	3	795	4_6_3.wav	3	2	4	f	4	13	128	58	1	1	3113	126
JEDRV	59	11	1	544	11_59_1.wav	1	2	14	m	14	124	123	60	1	1	1012	127
JEDRV	58	11	2	550	11_58_2.wav	1	1	8	m	80	8	148	92	0	3	4117	128
JEDRV	56	12	1	585	12_56_1.wav	3	2	3	m	141	99	57	3	1	4	2608	129
JEDRV	39	5	2	812	5_39_2.wav	2	1	36	f	71	36	51	143	0	2	1241	130
JEDRV	43	3	3	715	3_43_3.wav	3	1	27	f	140	49	27	141	1	3	1504	131
JEDRV	49	6	2	542	6_49_2.wav	1	3	41	f	142	51	54	41	1	4	2837	132
JEDRV	13	5	4	860	5_13_4.wav	2	2	30	f	30	172	107	72	1	1	1133	133
JEDRV	10	12	2	567	12_10_2.wav	3	1	21	m	106	58	21	157	1	3	2574	134
JEDRV	7	4	2	710	4_7_2.wav	3	1	20	f	20	77	102	87	1	1	1024	135
JEDRV	8	2	3	637	2_8_3.wav	1	2	6	f	6	102	53	149	1	1	947	136
JEDRV	18	6	3	622	6_18_3.wav	1	2	7	f	46	44	110	7	1	4	2062	137
JEDRV	52	2	1	592	2_52_1.wav	1	3	41	f	134	41	1	32	1	2	3951	138
JEDRV	37	4	1	920	4_37_1.wav	3	1	22	f	22	19	86	28	1	1	873	139
JEDRV	3	6	1	441	6_3_1.wav	1	3	41	f	41	119	73	43	1	1	1592	140
JEDRV	11	12	3	788	12_11_3.wav	3	3	41	m	142	41	174	145	1	2	2202	141
JEDRV	48	7	3	820	7_48_3.wav	3	1	2	m	116	9	2	8	1	3	1430	142
JEDRV	3	1	3	550	1_3_3.wav	2	3	41	f	41	128	79	155	0	1	1151	143
JEDRV	35	11	1	568	11_35_1.wav	1	2	17	m	158	42	33	17	1	3	2178	144
JEDRV	20	1	4	980	1_20_4.wav	2	1	11	f	11	76	166	4	1	1	1118	145
JEDRV	26	6	1	738	6_26_1.wav	1	1	40	f	67	81	40	161	1	3	1887	146
JEDRV	24	2	3	668	2_24_3.wav	1	1	33	f	167	138	33	82	1	3	1327	147
JEDRV	18	5	3	703	5_18_3.wav	2	2	7	f	7	170	79	118	1	1	869	148
JEDRV	42	5	1	680	5_42_1.wav	2	1	38	f	38	175	82	73	1	1	754	149
JEDRV	15	7	1	920	7_15_1.wav	3	2	5	m	168	5	126	40	1	2	3494	150
JEDRV	21	6	2	622	6_21_2.wav	1	3	41	f	155	100	144	41	1	4	2976	151
JEDRV	58	1	1	500	1_58_1.wav	2	1	8	f	22	8	48	103	0	1	1502	152
JEDRV	23	3	2	845	3_23_2.wav	3	3	41	f	41	180	82	122	1	1	2257	153
JEDRV	1	9	1	644	9_1_1.wav	2	3	41	m	41	178	167	146	1	1	1708	154
JEDRV	32	2	1	581	2_32_1.wav	1	3	41	f	41	68	18	135	1	1	2175	155
JEDRV	4	2	1	586	2_4_1.wav	1	2	32	f	32	49	139	89	1	1	1036	156
JEDRV	6	9	2	617	9_6_2.wav	2	2	4	m	4	179	42	9	1	1	1247	157
JEDRV	56	10	2	535	10_56_2.wav	1	2	3	m	3	112	153	74	1	1	1496	158
JEDRV	10	10	3	573	10_10_3.wav	1	1	21	m	20	53	73	21	1	4	2119	159
JEDRV	41	4	1	720	4_41_1.wav	3	3	41	f	41	66	108	75	1	1	3275	160
JEDRV	26	5	1	821	5_26_1.wav	2	1	40	f	80	40	145	174	1	2	1006	161
JEDRV	35	7	2	835	7_35_2.wav	3	2	17	m	24	114	17	76	1	3	1983	162
JEDRV	25	9	2	562	9_25_2.wav	2	2	35	m	35	26	137	155	1	1	930	163
JEDRV	9	4	3	720	4_9_3.wav	3	2	37	f	145	93	33	37	1	4	2695	164
JEDRV	26	3	2	900	3_26_2.wav	3	1	40	f	40	41	114	119	0	1	1543	165
JEDRV	14	11	2	553	11_14_2.wav	1	3	41	m	111	67	59	41	0	4	2478	166
JEDRV	44	6	3	586	6_44_3.wav	1	3	41	f	19	41	121	162	0	2	3289	167
JEDRV	21	1	1	710	1_21_1.wav	2	3	41	f	113	75	41	139	1	3	2721	168
JEDRV	34	10	1	684	10_34_1.wav	1	3	41	m	61	141	41	24	1	3	2421	169
JEDRV	27	10	2	660	10_27_2.wav	1	3	41	m	104	96	168	41	1	4	2374	170
JEDRV	44	3	1	715	3_44_1.wav	3	3	41	f	153	131	41	96	1	3	2423	171
JEDRV	5	1	2	910	1_5_2.wav	2	2	25	f	25	164	44	22	1	1	1834	172
JEDRV	40	11	3	500	11_40_3.wav	1	1	34	m	34	163	80	78	0	1	1642	173
JEDRV	2	10	2	720	10_2_2.wav	1	2	26	m	69	177	26	109	1	3	2312	174
JEDRV	57	10	3	561	10_57_3.wav	1	2	10	m	129	146	10	127	1	3	3187	175
JEDRV	23	6	2	449	6_23_2.wav	1	3	41	f	127	41	79	61	1	2	1861	176
JEDRV	60	5	1	625	5_60_1.wav	2	2	28	f	28	93	66	42	1	1	1014	177
JEDRV	2	12	3	746	12_2_3.wav	3	2	26	m	67	26	171	138	0	2	1323	178
JEDRV	13	6	3	491	6_13_3.wav	1	2	30	f	47	30	78	101	1	2	1546	179
JEDRV	1	4	3	770	4_1_3.wav	3	3	41	f	44	154	41	127	1	3	2846	180
